VideoID,Title,URL,Topic,Status,Talk By
SDF2Um_P3sI,Most Inspiring Passage in “Autobiography of a Yogi”,https://www.youtube.com/watch?v=SDF2Um_P3sI,English|Most Inspiring Passage Autobiography Yogi|Inspirational Inspirational Clips||,,
TQhrrTwMd8s,Never Get Discouraged — Motivation From the Bhagavad Gita,https://www.youtube.com/watch?v=TQhrrTwMd8s,English|Never Get Discouraged Motivation From|Inspirational Inspirational Clips||,,
x_bFHpKHWW0,The United Power of Prayer,https://www.youtube.com/watch?v=x_bFHpKHWW0,English|United Power Prayer|Inspirational Inspirational Clips||,,
DrHtW269Y6c,The Value of Group Meditation,https://www.youtube.com/watch?v=DrHtW269Y6c,English|Value Group Meditation|Inspirational Inspirational Clips||,,
H8c2lj1ATko,The Surest Way to Coax God to Respond,https://www.youtube.com/watch?v=H8c2lj1ATko,English|Surest Way Coax God Respond|Inspirational Inspirational Clips||,,
RWSUCqf23-8,Finding Peace in Meditation,https://www.youtube.com/watch?v=RWSUCqf23-8,English|Finding Peace Meditation|Inspirational Inspirational Clips||,,
3xy2LbDj4E8,Putting God First,https://www.youtube.com/watch?v=3xy2LbDj4E8,English|Putting God First|Inspirational Inspirational Clips||,,
RXXPq74kpWQ,Include God in Your Daily Life,https://www.youtube.com/watch?v=RXXPq74kpWQ,English|Include God Your Daily Life|Inspirational Inspirational Clips||,,
uh7nznN0S6Q,Thank You for Supporting Paramahansa Yogananda’s Work,https://www.youtube.com/watch?v=uh7nznN0S6Q,English|Thank You Supporting Paramahansa Yoganandas|Inspirational Inspirational Clips||,,
68YUK_oZBHY,Living a Joyful and Successful Life,https://www.youtube.com/watch?v=68YUK_oZBHY,English|Living Joyful Successful Life|Inspirational Inspirational Clips||,,
Ow--o-3qLig,A Perfect Example of Balanced Living,https://www.youtube.com/watch?v=Ow--o-3qLig,English|Perfect Example Balanced Living|Inspirational Inspirational Clips||,,
B9LKEvpoR_U,Using Affirmations to Overcome Fear,https://www.youtube.com/watch?v=B9LKEvpoR_U,English|Using Affirmations Overcome Fear|Inspirational Inspirational Clips||,,
GZ2zgmN52WI,A Simple Technique to Overcome Fear,https://www.youtube.com/watch?v=GZ2zgmN52WI,English|Simple Technique Overcome Fear|Inspirational Inspirational Clips||,,
515kr-xnHg4,Live Well Now,https://www.youtube.com/watch?v=515kr-xnHg4,English|Live Well Now|Inspirational Inspirational Clips||,,
df-KGIcn13s,Experience God Within Through Daily Meditation,https://www.youtube.com/watch?v=df-KGIcn13s,English|Experience God Within Through Daily|Inspirational Inspirational Clips||,,
hflHtvzvaAQ,Attuning Ourselves to the Divine,https://www.youtube.com/watch?v=hflHtvzvaAQ,English|Attuning Ourselves Divine|Inspirational Inspirational Clips||,,
KggYIFs58Wk,How Do We Realize Our Divinity?,https://www.youtube.com/watch?v=KggYIFs58Wk,English|How Realize Our Divinity|Inspirational Inspirational Clips||,,
be3bGqNfmnw,Keep On Keeping On,https://www.youtube.com/watch?v=be3bGqNfmnw,English|Keep Keeping|Inspirational Inspirational Clips||,,
ktuY0ry9vd4,Everyone Can Meditate,https://www.youtube.com/watch?v=ktuY0ry9vd4,English|Everyone Can Meditate|Inspirational Inspirational Clips||,,
4KihjUJmg00,Rise Above Fear of Failure,https://www.youtube.com/watch?v=4KihjUJmg00,English|Rise Above Fear Failure|Inspirational Inspirational Clips||,,
9d_WmFF7O8M,God Is Already With Us,https://www.youtube.com/watch?v=9d_WmFF7O8M,English|God Already|Inspirational Inspirational Clips||,,
tTjRVNRpQVA,Receiving Help Through Divine Communion,https://www.youtube.com/watch?v=tTjRVNRpQVA,English|Receiving Help Through Divine Communion|Inspirational Inspirational Clips||,,
CdUu9oPEI5o,Faith Is the Proof of Things Unseen,https://www.youtube.com/watch?v=CdUu9oPEI5o,English|Faith Proof Things Unseen|Inspirational Inspirational Clips||,,
LCAplcE1-J8,What Is Love?,https://www.youtube.com/watch?v=LCAplcE1-J8,English|What Love|Inspirational Inspirational Clips||,,
8QVyZTtH-qU,God’s Aspect of Unconditional Love,https://www.youtube.com/watch?v=8QVyZTtH-qU,English|Gods Aspect Unconditional Love|Inspirational Inspirational Clips||,,
2qcrUA5b0k4,Yoga Brings Lasting Happiness,https://www.youtube.com/watch?v=2qcrUA5b0k4,English|Yoga Brings Lasting Happiness|Inspirational Inspirational Clips||,,
oK-CzCWG9bs,Buddha’s Famous Answer to “What Are You?”,https://www.youtube.com/watch?v=oK-CzCWG9bs,English|Buddhas Famous Answer What Are|Inspirational Inspirational Clips||,,
AR2ErMaUXwQ,Stillness: Basic Principle of Meditation,https://www.youtube.com/watch?v=AR2ErMaUXwQ,English|Stillness Basic Principle Meditation|Inspirational Inspirational Clips||,,
0iMFjj0_xjQ,Achieving Constant Communion With God,https://www.youtube.com/watch?v=0iMFjj0_xjQ,English|Achieving Constant Communion God|Inspirational Inspirational Clips||,,
zviwboz_WkQ,Change Your Life by Whispering to God,https://www.youtube.com/watch?v=zviwboz_WkQ,English|Change Your Life Whispering God|Inspirational Inspirational Clips||,,
9OvLVXgOAzs,Spiritual Photosynthesis — Converting God’s Grace Into Soul-Nourishment | Brother Chidananda,https://www.youtube.com/watch?v=9OvLVXgOAzs,English|Spiritual Photosynthesis Converting Gods Grace|Inspirational Inspirational Clips||,,
WcqLsn1HcKE,Change Creation With Will,https://www.youtube.com/watch?v=WcqLsn1HcKE,English|Change Creation Will|Inspirational Inspirational Clips||,,
0rmJgGAeh0Q,The Joy of Loving Service,https://www.youtube.com/watch?v=0rmJgGAeh0Q,English|Joy Loving Service|Inspirational Inspirational Clips||,,
cbQP0H4zTE0,What Is God’s Love Like?,https://www.youtube.com/watch?v=cbQP0H4zTE0,English|What Gods Love Like|Inspirational Inspirational Clips||,,
C8LES0t0BOE,3 Ways To Feel God in Daily Life,https://www.youtube.com/watch?v=C8LES0t0BOE,English|Ways Feel God Daily Life|Inspirational Inspirational Clips||,,
1Louhg339RQ,What Is Kriya Yoga? | Brother Chidananda,https://www.youtube.com/watch?v=1Louhg339RQ,English|What Kriya Yoga Brother Chidananda|Inspirational Inspirational Clips||,,
6fGRQiTzMHY,Guided Affirmation on Living Fearlessly,https://www.youtube.com/watch?v=6fGRQiTzMHY,English|Guided Affirmation Living Fearlessly|Inspirational Inspirational Clips||,,
gNwW7EX3kIQ,Scientific Way to Cosmic Consciousness,https://www.youtube.com/watch?v=gNwW7EX3kIQ,English|Scientific Way Cosmic Consciousness|Inspirational Inspirational Clips||,,
2fH3XcIg3y8,Do Everything With Peace | Inspirational Quotes by Paramahansa Yogananda,https://www.youtube.com/watch?v=2fH3XcIg3y8,English|Everything Peace Inspirational Quotes Paramahansa|Inspirational Inspirational Clips||,,
YZNczxMFT3g,Overcome Moods by Self-Analysis,https://www.youtube.com/watch?v=YZNczxMFT3g,English|Overcome Moods SelfAnalysis|Inspirational Inspirational Clips||,,
-Y97cBOD_OA,Discover Higher Realities Within You,https://www.youtube.com/watch?v=-Y97cBOD_OA,English|Discover Higher Realities Within You|Inspirational Inspirational Clips||,,
WAU0CSx4OUA,Harnessing Divine Power,https://www.youtube.com/watch?v=WAU0CSx4OUA,English|Harnessing Divine Power|Inspirational Inspirational Clips||,,
VQrA0fC-saI,Quiet the Mind Through Forgiveness,https://www.youtube.com/watch?v=VQrA0fC-saI,English|Quiet Mind Through Forgiveness|Inspirational Inspirational Clips||,,
-kwNgpLEwr0,Yogananda Said: God Is Already Yours,https://www.youtube.com/watch?v=-kwNgpLEwr0,English|Yogananda Said God Already Yours|Inspirational Inspirational Clips||,,
mo09HXeLesI,A Story: The Power of Sincere Prayer,https://www.youtube.com/watch?v=mo09HXeLesI,English|Story Power Sincere Prayer|Inspirational Inspirational Clips||,,
aSbehuyZc2g,Divine Power of Materializing Our Thoughts,https://www.youtube.com/watch?v=aSbehuyZc2g,English|Divine Power Materializing Our Thoughts|Inspirational Inspirational Clips||,,
wDkD-YMTvwg,Meditation: From the Finite to the Infinite,https://www.youtube.com/watch?v=wDkD-YMTvwg,English|Meditation From Finite Infinite|Inspirational Inspirational Clips||,,
N2l6GE_NKDs,Awakening Divine Qualities Through Kriya Yoga Meditation | Brother Chidananda,https://www.youtube.com/watch?v=N2l6GE_NKDs,English|Awakening Divine Qualities Through Kriya|Inspirational Inspirational Clips||,,
WjKp9YdRY6s,Flooding Our Consciousness With Divine Enthusiasm | Brother Chidananda,https://www.youtube.com/watch?v=WjKp9YdRY6s,English|Flooding Our Consciousness Divine Enthusiasm|Inspirational Inspirational Clips||,,
c1NEU9XFFj0,Drawing Divine Energy From Our Oneness With God | Brother Chidananda,https://www.youtube.com/watch?v=c1NEU9XFFj0,English|Drawing Divine Energy From Our|Inspirational Inspirational Clips||,,
RQ3mY-imSiI,Finding Complete Fulfillment in God | Sri Daya Mata,https://www.youtube.com/watch?v=RQ3mY-imSiI,English|Finding Complete Fulfillment God Sri|Inspirational Inspirational Clips||,,
kXpD3uBalaE,Karma and Samskaras | Sri Mrinalini Mata,https://www.youtube.com/watch?v=kXpD3uBalaE,English|Karma Samskaras Sri Mrinalini Mata|Inspirational Inspirational Clips||,,
sU2icv7IcD0,"Practicing the Presence of God — Change Your Thoughts, Change Yourself | Sri Mrinalini Mata",https://www.youtube.com/watch?v=sU2icv7IcD0,English|Practicing Presence God Change Your|Inspirational Inspirational Clips||,,
5mJ0PLvGB18,How to Know You Are Making Spiritual Progress | Sri Mrinalini Mata,https://www.youtube.com/watch?v=5mJ0PLvGB18,English|How Know You Are Making|Inspirational Inspirational Clips||,,
K-K93W0LFBQ,"Kriya Yoga, the Science of God-realization | Sri Mrinalini Mata",https://www.youtube.com/watch?v=K-K93W0LFBQ,English|Kriya Yoga Science Godrealization Sri|Inspirational Inspirational Clips||,,
aBVuiALRg-s,The Holy Ghost Aum Vibration | Sri Mrinalini Mata,https://www.youtube.com/watch?v=aBVuiALRg-s,English|Holy Ghost Aum Vibration Sri|Inspirational Inspirational Clips||,,
PF5Eywyk-s8,The Beginning of Paramahansa Yogananda's Mission | Sri Mrinalini Mata,https://www.youtube.com/watch?v=PF5Eywyk-s8,English|Beginning Paramahansa Yoganandas Mission Sri|Inspirational Inspirational Clips||,,
8GjMYstN1pc,"""Behold, the Kingdom of God Is Within You"" | Sri Mrinalini Mata",https://www.youtube.com/watch?v=8GjMYstN1pc,English|Behold Kingdom God Within You|Inspirational Inspirational Clips||,,
uQFI4A5ZYTc,When I Am Only a Dream | A Poem by Paramahansa Yogananda Read by Sri Daya Mata,https://www.youtube.com/watch?v=uQFI4A5ZYTc,English|When Only Dream Poem Paramahansa|Inspirational Inspirational Clips||,,
rJhRZbUtAe0,Opening to God's Love in Meditation - Part 2,https://www.youtube.com/watch?v=rJhRZbUtAe0,English|Opening Gods Love Meditation Part|Inspirational Inspirational Clips||,,
VeYcMyJGiE0,Opening to God's Love in Meditation - Part 1,https://www.youtube.com/watch?v=VeYcMyJGiE0,English|Opening Gods Love Meditation Part|Inspirational Inspirational Clips||,,
9WuQ2Iy4IwU,Developing an Unconquerable Will - Part 3,https://www.youtube.com/watch?v=9WuQ2Iy4IwU,English|Developing Unconquerable Will Part|Inspirational Inspirational Clips||,,
SH9JLTUPxoQ,Developing an Unconquerable Will - Part 2,https://www.youtube.com/watch?v=SH9JLTUPxoQ,English|Developing Unconquerable Will Part|Inspirational Inspirational Clips||,,
KmiJ3UP0ca4,Developing an Unconquerable Will - Part 1,https://www.youtube.com/watch?v=KmiJ3UP0ca4,English|Developing Unconquerable Will Part|Inspirational Inspirational Clips||,,
rghY0MRwbYo,Inspiration for Spiritualizing Family Life | Sri Daya Mata,https://www.youtube.com/watch?v=rghY0MRwbYo,English|Inspiration Spiritualizing Family Life Sri|Inspirational Inspirational Clips||,,
R7YemF9QJFU,Paramahansa Yogananda's Great Samadhi of 1948 | Sri Mrinalini Mata,https://www.youtube.com/watch?v=R7YemF9QJFU,English|Paramahansa Yoganandas Great Samadhi 1948|Inspirational Inspirational Clips||,,
tWZJ4LNjwPk,Paramahansa Yogananda: “The Teachings Will Be the Guru” | Sri Mrinalini Mata,https://www.youtube.com/watch?v=tWZJ4LNjwPk,English|Paramahansa Yogananda Teachings Will Guru|Inspirational Inspirational Clips||,,
a7K2VVeDRqU,The Spiritual Benefits of Simplicity | Brother Bhaktananda,https://www.youtube.com/watch?v=a7K2VVeDRqU,English|Spiritual Benefits Simplicity Brother Bhaktananda|Inspirational Inspirational Clips||,,
H7DBUDuje_s,Paramahansa Yogananda’s 125th Birthday – A Special Message From Brother Chidananda,https://www.youtube.com/watch?v=H7DBUDuje_s,English|Paramahansa Yoganandas 125th Birthday Special|Inspirational Inspirational Clips||,,
7BGXIKp3RWk,Understanding Karma by Brother Anandamoy,https://www.youtube.com/watch?v=7BGXIKp3RWk,English|Understanding Karma Brother Anandamoy|Inspirational Inspirational Clips||,,
hmRlIprAY2Q,"God Talks With Arjuna, Hindi Translation Release",https://www.youtube.com/watch?v=hmRlIprAY2Q,English|God Talks Arjuna Hindi Translation|Inspirational Inspirational Clips||,,
LIqUNgvJlD4,Overcoming Negativity in Today’s World,https://www.youtube.com/watch?v=LIqUNgvJlD4,English|Overcoming Negativity Todays World|Inspirational Inspirational Clips||,,
0vLwGtCl4kY,How to Spiritualize Your Actions by Brother Anandamoy,https://www.youtube.com/watch?v=0vLwGtCl4kY,English|How Spiritualize Your Actions Brother|Inspirational Inspirational Clips||,,
TTvHcpyp4eQ,In the Spirit of Pilgrimage | A Centennial Celebratory Procession,https://www.youtube.com/watch?v=TTvHcpyp4eQ,English|Spirit Pilgrimage Centennial Celebratory Procession|Inspirational Inspirational Clips||,,
UNKYdnxFCF8,A Promising Vision for the Future: Yogananda’s “Aims and Ideals”,https://www.youtube.com/watch?v=UNKYdnxFCF8,English|Promising Vision Future Yoganandas Aims|Inspirational Inspirational Clips||,,
rl4ULW_OgtQ,Practice of Yogananda’s Healing Technique | SRF President Brother Chidananda,https://www.youtube.com/watch?v=rl4ULW_OgtQ,English|Practice Yoganandas Healing Technique SRF|Inspirational Inspirational Clips||,,
ac5uKQsdbsY,Paramahansa Yogananda’s Concept of Freedom | Brother Chidananda,https://www.youtube.com/watch?v=ac5uKQsdbsY,English|Paramahansa Yoganandas Concept Freedom Brother|Inspirational Inspirational Clips||,,
mmz7vji2tLA,The Guru Stirs in Us a Divine Longing | Sri Mrinalini Mata,https://www.youtube.com/watch?v=mmz7vji2tLA,English|Guru Stirs Divine Longing Sri|Inspirational Inspirational Clips||,,
raiq8ofnvRE,The Guru Is Not Just a Teacher | Brother Anandamoy,https://www.youtube.com/watch?v=raiq8ofnvRE,English|Guru Not Just Teacher Brother|Inspirational Inspirational Clips||,,
9CIbB3Rf5nY,Experiencing the Unconditional Love of God | Sri Daya Mata,https://www.youtube.com/watch?v=9CIbB3Rf5nY,English|Experiencing Unconditional Love God Sri|Inspirational Inspirational Clips||,,
OvK-M4l3sr0,Practice Kriya Yoga Every Day | Sri Mrinalini Mata,https://www.youtube.com/watch?v=OvK-M4l3sr0,English|Practice Kriya Yoga Every Day|Inspirational Inspirational Clips||,,
hpR4niszERQ,Paramahansa Yogananda’s Advice About World Predictions | Brother Chidananda,https://www.youtube.com/watch?v=hpR4niszERQ,English|Paramahansa Yoganandas Advice About World|Inspirational Inspirational Clips||,,
sZCnSnAin68,The Message of Sacred Holiday Observances | Brother Chidananda,https://www.youtube.com/watch?v=sZCnSnAin68,English|Message Sacred Holiday Observances Brother|Inspirational Inspirational Clips||,,
cy1J6DU_4A8,Yogananda’s “Super-Art of Living” and the Benefits of Scheduling Your Life | Brother Chidananda,https://www.youtube.com/watch?v=cy1J6DU_4A8,English|Yoganandas SuperArt Living Benefits Scheduling|Inspirational Inspirational Clips||,,
O62LQLdeV6I,Choosing to Be a Conqueror — That Is the Remedy! | Brother Chidananda,https://www.youtube.com/watch?v=O62LQLdeV6I,English|Choosing Conqueror That Remedy Brother|Inspirational Inspirational Clips||,,
n99CCcuRQks,In the Embrace of the Divine Mother | Brother Chidananda,https://www.youtube.com/watch?v=n99CCcuRQks,English|Embrace Divine Mother Brother Chidananda|Inspirational Inspirational Clips||,,
Z22edyOsNQc,Scripture Of Love,https://www.youtube.com/watch?v=Z22edyOsNQc,English|Scripture Love|Inspirational Inspirational Clips||,,
SsrqB_GwE-8,How Can My Prayers Help Others? | Sri Daya Mata,https://www.youtube.com/watch?v=SsrqB_GwE-8,English|How Can Prayers Help Others|Inspirational Inspirational Clips||,,
xghFntmsTjQ,“I am castled in God’s presence…” | Brother Chidananda leads an affirmation by Yogananda,https://www.youtube.com/watch?v=xghFntmsTjQ,English|Castled Gods Presence Brother Chidananda|Inspirational Inspirational Clips||,,
FP-dNd1xTcs,A Pranayama Technique Given by Paramahansa Yogananda for Controlling Emotions | Brother Chidananda,https://www.youtube.com/watch?v=FP-dNd1xTcs,English|Pranayama Technique Given Paramahansa Yogananda|Inspirational Inspirational Clips||,,
7XbtxFn00QQ,Neuroplasticity and the Yoga Science of Meditation | Brother Chidananda,https://www.youtube.com/watch?v=7XbtxFn00QQ,English|Neuroplasticity Yoga Science Meditation Brother|Inspirational Inspirational Clips||,,
Tw7ILifQ11U,Christ Consciousness – The Goal for Each One of Us | Brother Chidananda,https://www.youtube.com/watch?v=Tw7ILifQ11U,English|Christ Consciousness Goal Each One|Inspirational Inspirational Clips||,,
GnCNvDQcKvk,Overcoming “Soul Fog” Through Kriya Yoga | Brother Chidananda,https://www.youtube.com/watch?v=GnCNvDQcKvk,English|Overcoming Soul Fog Through Kriya|Inspirational Inspirational Clips||,,
fna7IbLoGJo,Awakening the Spine Through Kriya Yoga | Brother Chidananda,https://www.youtube.com/watch?v=fna7IbLoGJo,English|Awakening Spine Through Kriya Yoga|Inspirational Inspirational Clips||,,
7Nlj1fgz5CE,The Guru Is Not Limited by the Material World | Brother Bhaktananda,https://www.youtube.com/watch?v=7Nlj1fgz5CE,English|Guru Not Limited Material World|Inspirational Inspirational Clips||,,
UzHb7A0WSrE,A True Guru Guides Us From Experience | Sri Daya Mata,https://www.youtube.com/watch?v=UzHb7A0WSrE,English|True Guru Guides From Experience|Inspirational Inspirational Clips||,,
EyBtOifZAys,Prayer at Dawn,https://www.youtube.com/watch?v=EyBtOifZAys,"Prayer, Dawn|Mejda | Songs of My Heart|Kirtan",,
hc2x64QAmvo,O God beautiful - Paramhansa Yogananda,https://www.youtube.com/watch?v=hc2x64QAmvo,"God, Beautiful, Paramhansa, Yogananda|Mejda | Songs of My Heart|Kirtan",,
IXY0CM83Jss,He Hari Sundara,https://www.youtube.com/watch?v=IXY0CM83Jss,"Hari, Sundara|Mejda | Songs of My Heart|Kirtan",,
Bju7gWiuZCU,What Lightning Flash,https://www.youtube.com/watch?v=Bju7gWiuZCU,"What, Lightning, Flash|Mejda | Songs of My Heart|Kirtan",,
hnTJwKDtHDA,"God, Christ, Gurus",https://www.youtube.com/watch?v=hnTJwKDtHDA,"God, Christ, Gurus|Mejda | Songs of My Heart|Kirtan",,
wIKiFgsIWHs,Prayer at Noon,https://www.youtube.com/watch?v=wIKiFgsIWHs,"Prayer, Noon|Mejda | Songs of My Heart|Kirtan",,
_rjI-ej-nGY,The Hound of Heaven,https://www.youtube.com/watch?v=_rjI-ej-nGY,"Hound, Heaven|Mejda | Songs of My Heart|Kirtan",,
FszBLKSeM28,Cloud-Colored Christ,https://www.youtube.com/watch?v=FszBLKSeM28,"CloudColored, Christ|Mejda | Songs of My Heart|Kirtan",,
DFH5PzhpFz8,Divine Mothers Song to the Devotee,https://www.youtube.com/watch?v=DFH5PzhpFz8,"Divine, Mothers, Song, Devotee|Mejda | Songs of My Heart|Kirtan",,
mhgwDjRjdFM,In the Temple of Silence,https://www.youtube.com/watch?v=mhgwDjRjdFM,"Temple, Silence|Mejda | Songs of My Heart|Kirtan",,
L6h7v4TqZ4g,Song of India,https://www.youtube.com/watch?v=L6h7v4TqZ4g,"Song, India|Mejda | Songs of My Heart|Kirtan",,
KFNdg7Q9YYs,Shanti Mundiray,https://www.youtube.com/watch?v=KFNdg7Q9YYs,"Shanti, Mundiray|Mejda | Songs of My Heart|Kirtan",,
3Z79qGEeQL8,Prayer at Eventide,https://www.youtube.com/watch?v=3Z79qGEeQL8,"Prayer, Eventide|Mejda | Songs of My Heart|Kirtan",,
j_8qDvlFmlU,I Will Be Thine Always,https://www.youtube.com/watch?v=j_8qDvlFmlU,"Will, Thine, Always|Mejda | Songs of My Heart|Kirtan",,
A0e9CPSym7k,Main Tera Hamesha,https://www.youtube.com/watch?v=A0e9CPSym7k,"Main, Tera, Hamesha|Mejda | Songs of My Heart|Kirtan",,
iXP8mcipTgs,Do not dry the ocean of my Love - Paramhansa Yogananda,https://www.youtube.com/watch?v=iXP8mcipTgs,"Not, Dry, Ocean, Love, Paramhansa|Mejda | Songs of My Heart|Kirtan",,
upQUvPfT6W8,Prayer at Night,https://www.youtube.com/watch?v=upQUvPfT6W8,"Prayer, Night|Mejda | Songs of My Heart|Kirtan",,
MGa88qG0rt8,Deliver Us From Delusion,https://www.youtube.com/watch?v=MGa88qG0rt8,"Deliver, From, Delusion|I am the sky | Instrumental|Kirtan",,
zV8x8uCoXc8,Who is in My Temple,https://www.youtube.com/watch?v=zV8x8uCoXc8,"Who, Temple|I am the sky | Instrumental|Kirtan",,
BgDz6DoeBg4,At Thy Feet,https://www.youtube.com/watch?v=BgDz6DoeBg4,"Thy, Feet|I am the sky | Instrumental|Kirtan",,
MHw4bfEjD2c,"I Am the Bubble, Make Me the Sea",https://www.youtube.com/watch?v=MHw4bfEjD2c,"Bubble, Make, Sea|I am the sky | Instrumental|Kirtan",,
WMa7bIShNKI,In the Valley of Sorrow,https://www.youtube.com/watch?v=WMa7bIShNKI,"Valley, Sorrow|I am the sky | Instrumental|Kirtan",,
VlnAaiqtg8k,My Krishna is Blue,https://www.youtube.com/watch?v=VlnAaiqtg8k,"Krishna, Blue|I am the sky | Instrumental|Kirtan",,
OB6x3u7iipU,I Am the Sky,https://www.youtube.com/watch?v=OB6x3u7iipU,Sky|I am the sky | Instrumental|Kirtan,,
lyuP_PgXCTM,Where is There Love,https://www.youtube.com/watch?v=lyuP_PgXCTM,"Where, There, Love|I am the sky | Instrumental|Kirtan",,
p1TSk004POw,"From This Sleep, Lord",https://www.youtube.com/watch?v=p1TSk004POw,"From, This, Sleep, Lord|I am the sky | Instrumental|Kirtan",,
4Q2sx4pCm0s,In the Land Beyond My Dreams,https://www.youtube.com/watch?v=4Q2sx4pCm0s,"Land, Beyond, Dreams|I am the sky | Instrumental|Kirtan",,
IBWDk8g5C1g,"Listen, Listen, Listen",https://www.youtube.com/watch?v=IBWDk8g5C1g,Listen|I am the sky | Instrumental|Kirtan,,
yBFJlXmngNA,When Thy Song Flows Through Me,https://www.youtube.com/watch?v=yBFJlXmngNA,"When, Thy, Song, Flows, Through|I am the sky | Instrumental|Kirtan",,
Ryc6TseZDkY,Today My Mind Has Dived,https://www.youtube.com/watch?v=Ryc6TseZDkY,"Today, Mind, Has, Dived|I am the sky | Instrumental|Kirtan",,
BeXbDCqY3HY,Om Song,https://www.youtube.com/watch?v=BeXbDCqY3HY,Song|I am the sky | Instrumental|Kirtan,,
IfwGaIW_Bmo,O Thou King of the Infinite,https://www.youtube.com/watch?v=IfwGaIW_Bmo,"Thou, King, Infinite|I am the sky | Instrumental|Kirtan",,
Pn06BLdU67E,Om Kali,https://www.youtube.com/watch?v=Pn06BLdU67E,Kali|I am the sky | Instrumental|Kirtan,,
iNl48sdciKc,Divine Gypsy,https://www.youtube.com/watch?v=iNl48sdciKc,"Divine, Gypsy|I am the sky | Instrumental|Kirtan",,
KLJuiG8glFA,Thousands of Suns,https://www.youtube.com/watch?v=KLJuiG8glFA,"Thousands, Suns|I am the sky | Instrumental|Kirtan",,
WhGVZppb64M,O Thou Blue Sky,https://www.youtube.com/watch?v=WhGVZppb64M,"Thou, Blue, Sky|I am the sky | Instrumental|Kirtan",,
vQbXGiVN7LU,O God Beautiful,https://www.youtube.com/watch?v=vQbXGiVN7LU,"God, Beautiful|I am the sky | Instrumental|Kirtan",,
ehZVfqD3WQs,Hymn to Brahma,https://www.youtube.com/watch?v=ehZVfqD3WQs,"Hymn, Brahma|I am the sky | Instrumental|Kirtan",,
oys07DpHR30,At Thy Feet,https://www.youtube.com/watch?v=oys07DpHR30,"Thy, Feet|At Thy Feet | SRF Nuns|Kirtan",,
kITE3vbsgT4,"I Am the Bubble, Make Me the Sea",https://www.youtube.com/watch?v=kITE3vbsgT4,"Bubble, Make, Sea|At Thy Feet | SRF Nuns|Kirtan",,
2GAQoi2OeDM,Door of My Heart,https://www.youtube.com/watch?v=2GAQoi2OeDM,"Door, Heart|At Thy Feet | SRF Nuns|Kirtan",,
aUa3A8Yvt8U,Cloud-Colored Christ,https://www.youtube.com/watch?v=aUa3A8Yvt8U,"CloudColored, Christ|At Thy Feet | SRF Nuns|Kirtan",,
cu0mJ5fzLoY,Dawn Chant,https://www.youtube.com/watch?v=cu0mJ5fzLoY,"Dawn, Chant|At Thy Feet | SRF Nuns|Kirtan",,
9dr3gY_lf34,Sri Guru Sharanam,https://www.youtube.com/watch?v=9dr3gY_lf34,"Sri, Guru, Sharanam|At Thy Feet | SRF Nuns|Kirtan",,
1R4_LzeiXK4,Light the Lamp of Thy Love,https://www.youtube.com/watch?v=1R4_LzeiXK4,"Light, Lamp, Thy, Love|At Thy Feet | SRF Nuns|Kirtan",,
6yQKEHq4HAA,I Am the Sky,https://www.youtube.com/watch?v=6yQKEHq4HAA,Sky|At Thy Feet | SRF Nuns|Kirtan,,
a0nOLb54y9s,Who Is in My Temple?,https://www.youtube.com/watch?v=a0nOLb54y9s,"Who, Temple|At Thy Feet | SRF Nuns|Kirtan",,
NyAbtk4864c,Murali Krishna,https://www.youtube.com/watch?v=NyAbtk4864c,"Murali, Krishna|At Thy Feet | SRF Nuns|Kirtan",,
yxF3_6JRsjo,In the Land Beyond My Dreams,https://www.youtube.com/watch?v=yxF3_6JRsjo,"Land, Beyond, Dreams|At Thy Feet | SRF Nuns|Kirtan",,
PBMyZt_yURw,I Give You My Soul Call,https://www.youtube.com/watch?v=PBMyZt_yURw,"Give, You, Soul, Call|At Thy Feet | SRF Nuns|Kirtan",,
KqkQgkU2t6M,Thousands of Suns,https://www.youtube.com/watch?v=KqkQgkU2t6M,"Thousands, Suns|At Thy Feet | SRF Nuns|Kirtan",,
q0BIshw_F10,Thou Art My Life,https://www.youtube.com/watch?v=q0BIshw_F10,"Thou, Art, Life|At Thy Feet | SRF Nuns|Kirtan",,
62cSBt9bb4Q,Jaya Jaya Ma,https://www.youtube.com/watch?v=62cSBt9bb4Q,Jaya|At Thy Feet | SRF Nuns|Kirtan,,
H7Li5Yo2s9Q,Jai Guru,https://www.youtube.com/watch?v=H7Li5Yo2s9Q,"Jai, Guru|At Thy Feet | SRF Nuns|Kirtan",,
-AFByO1YL74,O Thou Blue Sky,https://www.youtube.com/watch?v=-AFByO1YL74,"Thou, Blue, Sky|At Thy Feet | SRF Nuns|Kirtan",,
HDxFwX6kPbI,Radha Krishna Govinda,https://www.youtube.com/watch?v=HDxFwX6kPbI,"Radha, Krishna, Govinda|At Thy Feet | SRF Nuns|Kirtan",,
wbChJuu7CPM,I Will Sing Thy Name,https://www.youtube.com/watch?v=wbChJuu7CPM,"Will, Sing, Thy, Name|At Thy Feet | SRF Nuns|Kirtan",,
fdqB5J32pX8,Guru Hamare,https://www.youtube.com/watch?v=fdqB5J32pX8,"Guru, Hamare|Guru Sharanam|Kirtan",,
VdugSeqC6Oo,Help Me Come Back,https://www.youtube.com/watch?v=VdugSeqC6Oo,"Help, Come, Back|Guru Sharanam|Kirtan",,
